,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8580675603913479,0.6751360619043718,0.9438407705741363,0.7358772117796714
1,0.8283175035822586,0.6410373517113631,0.8549031242058537,0.659401221478239
2,0.8183897316577982,0.6287712578768613,0.8332024173181013,0.6406810256059239
3,0.8060176065955006,0.6173358168147627,0.8174602032684333,0.6273739917148894
4,0.8015630892554267,0.6140103123959948,0.8040180138549323,0.615895409838496
5,0.7977392034086047,0.6070696512450937,0.7954653554340314,0.6082470334692476
6,0.795424292505276,0.6043560435903854,0.78938352145464,0.6028721590391509
7,0.7934612499885871,0.6018446481130162,0.7839776295988427,0.5984785840337439
8,0.7916160486638546,0.6019572641273014,0.7785591699724678,0.5942075457341273
9,0.7888986093343281,0.5976126771114889,0.7734361139020899,0.5901425629837248
10,0.7863012546765022,0.5959381441600987,0.7685122333474637,0.586279382049488
11,0.7849563812134696,0.5943454391032946,0.7639215938846112,0.5826390095233972
12,0.7828277523522494,0.593552046562316,0.7594231757264263,0.5790982171596419
13,0.782112505836565,0.5910110244619065,0.7554541435959478,0.575882334231191
14,0.7812593563414011,0.590338510629095,0.7517628245066695,0.5729952260609413
15,0.7804787426454122,0.5880405267120384,0.7482422293148048,0.570263915351395
16,0.7786597946628195,0.5891076469274817,0.7449891656884725,0.567684178378669
17,0.7806694450803467,0.5870968626781565,0.7420839987485831,0.5653818011121113
18,0.7785263882919413,0.587534351793469,0.7393980193957356,0.5632362343614209
19,0.7792732524456548,0.5872802650097941,0.736986968911729,0.5613412616575438
20,0.7782041316271805,0.5857501293792099,0.7347836432460768,0.559570640891821
21,0.7775579871090709,0.5863059053777672,0.7326750491432856,0.5579413681093208
22,0.778380923706,0.5863613634080184,0.7306676906914906,0.5563434723877828
23,0.7774973628950901,0.5846553127296635,0.7289099232343998,0.5548902699220084
24,0.7784523094897388,0.5853022027333252,0.7271445568056287,0.5533987694476188
25,0.7780264805330604,0.5850047182108535,0.725622482145995,0.5522751285294947
26,0.7778305187210685,0.5844568252319196,0.7239862454874766,0.5509791585728772
27,0.7776455647754864,0.5846868481670247,0.7225808500429783,0.549866004667804
28,0.7785909821996924,0.5858185752981999,0.7211821547804032,0.5487207389688964
29,0.7769390176676336,0.5851330575151522,0.7199953914244762,0.5477586525985847
30,0.7788006382398918,0.5839469049919824,0.7185941015796485,0.5466289300705091
31,0.777674713339962,0.5847510895157446,0.7173994039496351,0.5456536886214342
32,0.7788124808766803,0.5851255112373438,0.7163824467260773,0.5448495691201565
33,0.7785277240833298,0.5840616504677006,0.7151814521423772,0.543894181585594
34,0.7786162529812485,0.5848158134422341,0.7140510185734107,0.5429482421230464
35,0.7776450027452141,0.5849462114885206,0.7131418865659372,0.5422300320156389
