,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8378286059396188,0.6382872137378474,1.0652298867695702,0.8381133098042938
1,0.822842543486689,0.6264542982470794,0.8357550448654645,0.6398195755442386
2,0.81463388316944,0.6184454433864257,0.8221338004541826,0.6287926824606378
3,0.8035974251564408,0.6113456280627212,0.8090398841403914,0.6185722568971276
4,0.8010886469092525,0.6070364427859666,0.7987069152757595,0.6104385142834171
5,0.7968575973369059,0.6047604413794689,0.7920761286893631,0.60510349051919
6,0.7940590683920462,0.6030488692101885,0.7865055261014712,0.6005868036764068
7,0.7914126284542631,0.6006837124462987,0.7811903437530239,0.5963285281628604
8,0.7897563627386679,0.5984420853315807,0.7760323591844825,0.5921502102491514
9,0.7867012645011066,0.5965734064334729,0.770973068365181,0.5881372770767784
10,0.785462208336494,0.5938563572212321,0.7658329255779742,0.5840402996462758
11,0.7825188816326564,0.5933053599151431,0.7609635815982295,0.5801670044501197
12,0.7814180345931014,0.5908992399812721,0.7565135826821999,0.5766453421187762
13,0.7804638707979781,0.5898393131792545,0.7527219535263071,0.5737076173640855
14,0.7796398133161615,0.5898293102251702,0.7493841110446073,0.5710905606340584
15,0.7788239048152673,0.5884463610585595,0.7464574484955886,0.5687720600093017
16,0.7793498733004586,0.5880816426799923,0.7436666431816544,0.5666556795759132
17,0.7798085749515744,0.5875683183186367,0.7411809130623176,0.564722358658257
18,0.778348797168888,0.5876198379231281,0.7388641036862955,0.5629576092721768
19,0.7791749928451952,0.5875451566010225,0.7366733662584887,0.5612756078025426
20,0.7785176097369585,0.5864924718244154,0.7344873223590667,0.5595908625796734
21,0.7776871353509973,0.587168387152621,0.732511269129344,0.5580208305002873
22,0.7795401704115946,0.5865124550144203,0.7306331109303448,0.5565794766023848
23,0.7772408765359003,0.5867336877911794,0.7288505638916618,0.555145588971226
24,0.7789903785117337,0.585715016136404,0.7270832351550998,0.5537664358398046
25,0.7773331221742709,0.5851727931714449,0.7253730375485448,0.5524257590087394
26,0.7770134230129054,0.5858173471127377,0.723904287364787,0.5512963365553616
27,0.776910450859148,0.5857682279387458,0.7224505704978395,0.5500966635820795
28,0.7773893494464335,0.5850876489135085,0.720917273115713,0.5488552051621881
29,0.7781248377239118,0.5851699530345494,0.7194731036731578,0.5477491004201981
30,0.7777567464919364,0.5849437200632251,0.7183086726157952,0.5467515507714443
31,0.778002923812534,0.5848723882656606,0.7169006388400897,0.545644553092332
32,0.7770864881086544,0.5846908173111619,0.7157477291048909,0.5446704573050227
33,0.7767737074220766,0.5838914236939344,0.7146827244951207,0.543768404537615
34,0.7783928828649833,0.5845113783830502,0.7134668069537392,0.5428180303070675
35,0.7772339047467123,0.5846008812306357,0.7124093771252105,0.5419043497646447
36,0.7774746703808425,0.5830858835919959,0.7114422413686773,0.5411164805009946
37,0.7779611154291474,0.5837659087703854,0.7105065203659743,0.5403523071455948
38,0.7792244024696897,0.5832642378499273,0.709494784357388,0.5394592202724294
39,0.7783716215950544,0.5834447899069942,0.7085744715385273,0.5387414601227843
