,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8381448880937256,0.6382117637234633,1.0674122300065545,0.8376893214512664
1,0.8248674966639182,0.6261789725452173,0.8364678638314262,0.6399528402790625
2,0.8137363089156933,0.6183831438910766,0.822086107196465,0.6283832699084176
3,0.8042760935352474,0.6105449845800635,0.808486616785093,0.6178749257257631
4,0.7999278390016712,0.6083110272273665,0.7985344894144747,0.6100683261854736
5,0.7978310818921347,0.6050081124193356,0.791824355930012,0.6046216791231405
6,0.7951628101043037,0.6028920238623854,0.7860824413396675,0.5998705780089736
7,0.7920014914430555,0.6001280522370924,0.7804914247679051,0.5954611298166888
8,0.7902672676766505,0.5985453817077347,0.774796576728619,0.5908331875373023
9,0.7864882392106486,0.5962027153152911,0.7692549556904054,0.5864355125610624
10,0.785206108063948,0.5944145373145088,0.7636921365644381,0.581936308101713
11,0.7845922713396979,0.59177482989235,0.7586693713209005,0.5779857802464295
12,0.7829934106987031,0.5908026615249329,0.754280215868677,0.5745375430723657
13,0.7831973164174401,0.590662413200394,0.7503178437858301,0.5713467459342818
14,0.7819100741113796,0.589994306813498,0.7469621765449438,0.5686585114723532
15,0.7813000637488287,0.5894803144037724,0.7438543842017603,0.5662518569817925
16,0.7818024223823039,0.5888440117362093,0.7408585774978553,0.5639031608162486
17,0.7816630919448665,0.5894888769529882,0.738262681644217,0.5617780448335445
18,0.7816028620620243,0.5893489667138115,0.7359288020038486,0.5599812096276643
19,0.7816438240105988,0.5883482985320638,0.7336250114988881,0.5580987201465086
20,0.7815517337962252,0.5888586676389468,0.7313920676755693,0.5562980431842511
21,0.7807447653202737,0.5891267069783367,0.7293554099770668,0.5546176466251181
22,0.7798850330539414,0.588656205012173,0.7271829231130695,0.552899700299453
23,0.7804155675847022,0.5871448284778439,0.7253602339839187,0.5514332626863936
24,0.7805323369923185,0.5868383556848666,0.7236224922836539,0.5500575181349836
25,0.7810452607322912,0.5869741130192749,0.7219174319681338,0.5485915371156116
26,0.7811498417228949,0.5864434710047284,0.7202586151116103,0.5472374550175079
27,0.7812514191523927,0.5859510164524688,0.7187855791511193,0.5460379928204642
28,0.7798721531986214,0.5863342548369385,0.7171529910306446,0.5447346101388791
29,0.7824853639744345,0.5858982079586045,0.7156650602363159,0.543514914297789
30,0.7811432453330422,0.58669403714479,0.714342214403631,0.5424253997481009
31,0.780882359955643,0.5860241633213934,0.712987973701155,0.5413567772265899
32,0.7816732368264042,0.5859034413197002,0.7117318168260468,0.5402511334185959
33,0.7813695502452186,0.5855553876303259,0.7105342499400612,0.5393272838822837
34,0.7814274287370385,0.5855797524334955,0.7092871665208599,0.5382141914705677
