,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.9004966306704713,0.6389835991892397,1.1012712349651983,0.8046810280892157
1,0.8626445178886712,0.6292179122956301,0.8865234805294873,0.6415688400332442
2,0.8407277200262301,0.6203288417624255,0.8565206587935169,0.6309216441015962
3,0.8269005076768028,0.6126570284549725,0.8357135315491978,0.6194779293379252
4,0.8225483503392947,0.6123471584646017,0.8246156586978517,0.6121624359693477
5,0.8176948915703506,0.6065294629509365,0.8179988401561573,0.6068912733636795
6,0.8150201201805138,0.6014844083474712,0.8127523223213173,0.601888065814036
7,0.8133493290152601,0.5980436376162938,0.8083228909647857,0.5970876731549458
8,0.8122032376295227,0.5956363786017657,0.8045743858321858,0.5927138538628354
9,0.8108472044933044,0.5940923416577909,0.80188275746242,0.589270765198683
10,0.8111789294285342,0.5922961658047091,0.799975602389562,0.5865759110009229
11,0.8114373853312843,0.5914068376322129,0.7986571758675237,0.5846234454262641
12,0.8126120017970213,0.5929507167749507,0.7977479453897859,0.5830575434252923
13,0.8125228263357634,0.5910544514930742,0.7968893209492963,0.5816579788826618
14,0.8129316773923677,0.5896615468869744,0.7961049559712918,0.5803925530238859
15,0.8130261182052565,0.5890958801301027,0.7956041639108343,0.5792918925064378
