,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8390360754899314,0.6404539622122147,1.0608617548636574,0.8341233355218551
1,0.8248174649770142,0.6281264035306016,0.8374538542074424,0.6412330127464978
2,0.8192561330487493,0.625170319417461,0.8250236925526492,0.6310665607859296
3,0.8100176921389142,0.6153057772727286,0.8159044219007372,0.6238575322607134
4,0.802065583892533,0.6096593984937082,0.8037830100950357,0.6143484680722334
5,0.7988673351460793,0.6076468287310639,0.795300058360148,0.6076604107335263
6,0.7965119776056439,0.6053097960768176,0.7895091288135054,0.6030503873505518
7,0.7944193400564741,0.6029301676593843,0.7845058149276353,0.59898067632895
8,0.7916891178513159,0.5999720431253558,0.7795122996479568,0.5949835017932155
9,0.7885309046775592,0.5982792693816248,0.7744256275779002,0.5908699348282388
10,0.7860375380784762,0.597263083716885,0.7692076820116805,0.5867187402899158
11,0.7841709419840672,0.5941693283861778,0.7644725134381121,0.5829785218389656
12,0.782954964786768,0.5927855981910815,0.7602678889476313,0.579591963502487
13,0.7820391840622073,0.5913451608331477,0.7563611098233174,0.5765935999363244
14,0.781298534669837,0.5915605221249041,0.7528843145645008,0.5738897010224551
15,0.7804031159545555,0.5905533893430819,0.7496072044550511,0.5712883128812254
16,0.780528270502071,0.5884155628011852,0.7465018550478052,0.5688623403618531
17,0.7784257846899697,0.5883703281278493,0.7436156214904373,0.5667679872050575
18,0.7790650457876628,0.589149865214942,0.7409382758931042,0.5646476465791196
19,0.7771905875596844,0.5885336801531862,0.7384419960636018,0.5627375613071092
20,0.777425331048301,0.5879107339338201,0.736151229827962,0.5609510535672468
21,0.777741294659552,0.5868596673988905,0.733864716552253,0.5592011723831416
22,0.7781181862486191,0.586721698341311,0.731770259153451,0.5575981771448174
23,0.7771505268260104,0.5868972307223765,0.7298206351752546,0.5560093074138424
24,0.7772327913734757,0.5871204350937586,0.7279357088142484,0.5545250625384656
25,0.7775299289553869,0.586555011448313,0.726263188043543,0.5531422624287989
26,0.7781685413640054,0.5852145563627853,0.7244954040696399,0.5517811117582943
27,0.7770629665646397,0.5851135788271662,0.7230704807152804,0.5506356256463066
28,0.7770046301674648,0.5856474912801727,0.7214955087407401,0.5493670645149674
29,0.7779583960893701,0.5846449130626975,0.7201387668269014,0.5482530867379332
30,0.7768867338900683,0.586604869145839,0.7187784840485819,0.5471996653607605
31,0.777610939057147,0.5842324944182498,0.7175482090239178,0.5461601539742676
32,0.7766903280967572,0.5860289348686327,0.7163065196996067,0.5451781238653999
33,0.7777587121016667,0.5844105521186453,0.7151871066218771,0.5442614299891033
34,0.7770551418671843,0.5841695273630931,0.7140467733853452,0.5433355710831691
35,0.7775973763133659,0.584405672476917,0.7128670745395613,0.542385203681826
36,0.7780185124424638,0.5845214822863947,0.7118288205133552,0.5415449861184038
37,0.7777833337666559,0.5846776155541178,0.7108970902142149,0.5406901902720606
38,0.7770974463859542,0.5838036278842903,0.7099155267631252,0.5399075626499594
