,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8805096976336886,0.6455192602560168,1.7917042001980132,0.7138596925346972
1,0.8480441604481369,0.6344356527093982,0.8931500636207336,0.6575239289061937
2,0.8326954419007067,0.6238455669801743,0.8618218900943595,0.6433028822114482
3,0.8238765012289657,0.6235771458901342,0.8425298885670802,0.63214848333996
4,0.8170034274703166,0.6184907939101829,0.8282515522725049,0.6231830111540715
5,0.8125209441927613,0.616296687331356,0.8187163530640782,0.6170948136107836
6,0.8091237378902123,0.6132188726399765,0.8115140438134094,0.6122012297755542
7,0.8059168124540907,0.6100916035595487,0.8055872142613341,0.6079852911467762
8,0.806094970493043,0.6115748920157308,0.8003021961567236,0.6040447162778799
9,0.8026603884139999,0.6077240778774512,0.7952210060102483,0.5999058131933972
10,0.7998939890597687,0.6016743999035632,0.7905897248399003,0.5960361089525192
11,0.7970379722900078,0.5975093983235906,0.7860393326392107,0.5921084924643834
12,0.7963794644494526,0.5997448285095027,0.7821794756445279,0.5887956277424495
13,0.7941491806604823,0.5986635251367678,0.7790328971787263,0.5860770620646453
14,0.7946058159968892,0.5957447263549586,0.7765823366102653,0.5839365947827134
15,0.7942894858415009,0.5939133857361606,0.7738854254192801,0.581674109535647
16,0.7922019533446578,0.5964681842043752,0.7721361990782365,0.5800832148080096
17,0.79991799996036,0.6081072059078295,0.7700539524440175,0.5783339196109859
18,0.7938733011728427,0.5924005785682163,0.7682778999026276,0.576831513960686
19,0.791271721241904,0.5927525416749423,0.7668870374268708,0.5754910613061299
20,0.791030645492624,0.5934467941034035,0.7653816469593595,0.5741222681351342
21,0.7902136849331074,0.5927235059073714,0.7639670530584219,0.5729134995990522
22,0.7925713653447198,0.5948865234118993,0.7629296395200245,0.5718867729130147
23,0.7916336101098139,0.5960636101052409,0.7617536257709977,0.5707682589264854
24,0.7900406053808869,0.5895368207673557,0.7608305951059,0.5697952771409295
25,0.7935757409842288,0.5886671158378242,0.7595004774409638,0.5686291635823238
26,0.7887804373854497,0.5916810871147719,0.7587792981766982,0.5678866182368725
27,0.790880448016964,0.5887460831980236,0.75802273792628,0.567169444773704
28,0.7906273995510867,0.591043697639567,0.7572986024805346,0.5664763381576668
29,0.7944122182785488,0.5881382787569625,0.7561770577185469,0.5654634978481461
30,0.7902212158822622,0.5888463791276588,0.7558725393247105,0.5650011053614905
