,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8908397082056179,0.661957964789672,3.2616951095391924,0.7467418148298152
1,0.8450961025034796,0.6358471449892051,0.8866959283248544,0.6632140315234125
2,0.8385601503560778,0.6305775502543958,0.8539164351825625,0.6460240680835857
3,0.8369239714057719,0.627316413294585,0.8411074277280147,0.6379271984805642
4,0.8249353665064593,0.6295360692578261,0.8333059028562445,0.6326416521121758
5,0.8231368925972063,0.6287394561728493,0.8261234793243643,0.6273282862846213
6,0.8229755678626357,0.6333279584030636,0.8193848574781379,0.6222378158612739
7,0.819367448326017,0.6273191963917897,0.813694778793785,0.6181601618578415
8,0.8171724521967231,0.617240529018836,0.8080089673449092,0.6140441087369477
9,0.8076466290188618,0.6151597580460252,0.8022408606602153,0.609835369003173
10,0.8037086684317862,0.6083824655926618,0.797626505825541,0.6063166949607661
11,0.8015759821187277,0.6095007727014237,0.7944310514888119,0.603746959978382
12,0.8077093092266654,0.6065536316056721,0.792016320721473,0.6016493250531865
13,0.799944093847861,0.6090405875908547,0.7898696497420101,0.5998439758029295
14,0.8014628176317841,0.6067731581384042,0.7878859231043138,0.5981748251665953
15,0.804594882260092,0.6039433111665679,0.786023290616577,0.5965560221376375
16,0.7982075227210756,0.605499904236344,0.7842777935985765,0.5950721624443075
17,0.7986340828117777,0.6019770728393656,0.7825573972093732,0.593626689532468
18,0.7971311359376204,0.604255916825572,0.7809625451767427,0.5922819049993951
19,0.7972761314423358,0.6055425382906297,0.7794292751724694,0.5909842305425382
20,0.7995022071189568,0.5999570599467051,0.7778916049972032,0.5896924865884658
21,0.7957015491899897,0.5985398173454355,0.7763881430323178,0.5884476004233877
22,0.7989921169813539,0.6087305534814225,0.7749303561291037,0.5871988583145484
23,0.7926918737223891,0.5964863169632975,0.7735728789195088,0.5860398599469142
24,0.7914022080844543,0.5957769878575059,0.7722246756541714,0.5848277177823147
25,0.7944470601858663,0.6010633595898504,0.770972849701788,0.5838459881041858
26,0.7930230168534107,0.5977192606593742,0.7697691702235069,0.5827683557461981
27,0.7907333335549128,0.5950961931929236,0.7684441702617342,0.5816279410000262
28,0.7942333280063066,0.5957276846786015,0.7673475458456775,0.5807084871553726
29,0.7938435023925343,0.5976620236503296,0.766217505006826,0.5797888223445922
30,0.7973286921127898,0.6013342529901715,0.7652569346588509,0.5789349623230459
31,0.7924727221615002,0.5926033840438382,0.7641186289296837,0.5780181332529167
32,0.7951423698639284,0.5983702496427005,0.7632029062245728,0.5772261634352047
33,0.793155803848974,0.5992949112761216,0.762389876971623,0.5764836081127649
