,test_rmse,test_mae,fit_time,test_time
0,0.8156824419416415,0.6193415797264579,3736.977639913559,137.8285779953003
1,0.8152381623229954,0.6187718515083241,3819.8084559440613,163.84952807426453
2,0.8154476865089572,0.6190837423880362,3833.5570759773254,194.36813473701477
